iter	Passed	Remaining
5015	221013	219603
5016	221046	219548
5017	221078	219492
5018	221112	219438
5019	221145	219383
5020	221180	219330
5021	221212	219274
5022	221246	219220
5023	221278	219164
5024	221309	219107
5025	221339	219049
5026	221369	218991
5027	221399	218933
5028	221429	218876
5029	221461	218819
5030	221494	218764
5031	221524	218707
5032	221633	218726
5033	221976	218978
5034	222011	218925
5035	222045	218871
5036	222080	218818
5037	222116	218766
5038	222148	218709
5039	222182	218656
5040	222219	218605
5041	222255	218552
5042	222296	218505
5043	222328	218449
5044	222361	218394
5045	222393	218338
5046	222423	218280
5047	222454	218224
5048	222485	218166
5049	222519	218113
5050	222591	218096
5051	222627	218044
5052	222657	217986
5053	222689	217930
5054	222721	217874
5055	222751	217816
5056	222783	217761
5057	222818	217708
5058	222851	217653
5059	222887	217601
5060	222921	217547
5061	222952	217491
5062	223094	217542
5063	223416	217769
5064	223453	217717
5065	223499	217676
5066	223535	217623
5067	223568	217569
5068	223602	217515
5069	223635	217460
5070	223669	217405
5071	223704	217353
5072	223736	217297
5073	223770	217243
5074	223802	217187
5075	223833	217131
5076	223867	217076
5077	223903	217025
5078	223938	216972
5079	223978	216923
5080	224012	216870
5081	224050	216820
5082	224082	216764
5083	224128	216722
5084	224162	216667
5085	224197	216615
5086	224232	216562
5087	224264	216506
5088	224299	216453
5089	224332	216399
5090	224365	216344
5091	224399	216290
5092	224683	216477
5093	224840	216542
5094	224876	216490
5095	224912	216438
5096	224946	216385
5097	224982	216332
5098	225014	216276
5099	225051	216226
5100	225086	216173
5101	225119	216118
5102	225170	216080
5103	225202	216025
5104	225233	215968
5105	225267	215914
5106	225299	215859
5107	225331	215803
5108	225365	215748
5109	225401	215697
5110	225440	215647
5111	225502	215621
5112	225535	215566
5113	225565	215509
5114	225597	215453
5115	225629	215397
5116	225678	215357
5117	225715	215307
5118	225751	215255
5119	225784	215200
5120	225816	215145
5121	226240	215463
5122	226276	215410
5123	226312	215358
5124	226355	215313
5125	226393	215263
5126	226437	215218
5127	226469	215163
5128	226510	215116
5129	226550	215068
5130	226594	215024
5131	226637	214979
5132	226684	214937
5133	226726	214890
5134	226760	214837
5135	226813	214801
5136	226852	214752
5137	226928	214738
5138	226968	214690
5139	227039	214671
5140	227092	214635
5141	227148	214602
5142	227184	214550
5143	227221	214499
5144	227262	214452
5145	227756	214832
5146	227793	214781
5147	227837	214737
5148	227887	214698
5149	227920	214643
5150	227951	214587
5151	227982	214530
5152	228013	214473
5153	228044	214417
5154	228075	214360
5155	228105	214302
5156	228137	214246
5157	228168	214190
5158	228200	214134
5159	228231	214077
5160	228263	214021
5161	228309	213979
5162	228376	213956
5163	228444	213934
5164	228486	213887
5165	228550	213862
5166	228586	213810
5167	228624	213760
5168	228659	213707
5169	228694	213654
5170	228728	213600
5171	228760	213544
5172	229200	213869
5173	229235	213816
5174	229269	213763
5175	229304	213710
5176	229340	213657
5177	229372	213602
5178	229402	213545
5179	229435	213490
5180	229465	213432
5181	229496	213376
5182	229527	213319
5183	229558	213262
5184	229589	213206
5185	229620	213149
5186	229651	213092
5187	229683	213036
5188	229715	212981
5189	229750	212928
5190	229805	212894
5191	229867	212866
5192	229898	212810
5193	229929	212753
5194	229976	212711
5195	230007	212654
5196	230039	212599
5197	230069	212542
5198	230101	212486
5199	230131	212429
5200	230163	212373
5201	230199	212321
5202	230678	212678
5203	230726	212637
5204	230762	212585
5205	230799	212534
5206	230854	212499
5207	230942	212495
5208	230977	212442
5209	231021	212398
5210	231065	212352
5211	231095	212295
5212	231127	212239
5213	231159	212184
5214	231193	212130
5215	231247	212095
5216	231284	212043
5217	231318	211990
5218	231351	211935
5219	231383	211880
5220	231413	211822
5221	231445	211767
5222	231476	211710
5223	231507	211654
5224	231540	211599
5225	231572	211543
5226	231606	211489
5227	231643	211438
5228	231697	211403
5229	232256	211828
5230	232292	211776
5231	232323	211720
5232	232356	211664
5233	232391	211612
5234	232426	211559
5235	232460	211505
5236	232496	211452
5237	232527	211396
5238	232560	211341
5239	232591	211285
5240	232628	211233
5241	232663	211181
5242	232696	211126
5243	232726	211069
5244	232759	211014
5245	232795	210962
5246	232832	210911
5247	232901	210889
5248	232937	210837
5249	232968	210781
5250	233000	210725
5251	233031	210669
5252	233068	210617
5253	233102	210563
5254	233132	210506
5255	233164	210451
5256	233196	210395
5257	233228	210340
5258	233262	210286
5259	233729	210623
5260	233763	210568
5261	233796	210514
5262	233830	210460
5263	233864	210407
5264	233900	210354
5265	233934	210301
5266	233969	210248
5267	234005	210196
5268	234041	210144
5269	234075	210090
5270	234110	210037
5271	234144	209983
5272	234174	209926
5273	234207	209871
5274	234240	209817
5275	234276	209765
5276	234312	209713
5277	234370	209680
5278	234404	209627
5279	234435	209570
5280	234464	209513
5281	234498	209459
5282	234530	209403
5283	234561	209347
5284	234595	209294
5285	234627	209238
5286	234661	209184
5287	234696	209132
5288	234729	209077
5289	235146	209364
5290	235181	209312
5291	235217	209260
5292	235254	209208
5293	235290	209157
5294	235323	209102
5295	235358	209049
5296	235393	208996
5297	235426	208942
5298	235460	208888
5299	235494	208834
5300	235531	208784
5301	235565	208729
5302	235599	208676
5303	235633	208622
5304	235667	208568
5305	235707	208520
5306	235799	208518
5307	235829	208461
5308	235858	208403
5309	235888	208346
5310	235919	208289
5311	235949	208232
5312	235979	208175
5313	236010	208119
5314	236039	208061
5315	236071	208005
5316	236103	207950
5317	236135	207895
5318	236431	208072
5319	236585	208124
5320	236620	208070
5321	236654	208017
5322	236689	207965
5323	236724	207911
5324	236756	207856
5325	236790	207803
5326	236824	207749
5327	236857	207695
5328	236890	207640
5329	236921	207584
5330	236953	207528
5331	236983	207471
5332	237013	207414
5333	237045	207358
5334	237075	207301
5335	237110	207249
5336	237151	207201
5337	237189	207152
5338	237257	207127
5339	237288	207071
5340	237318	207014
5341	237349	206958
5342	237381	206903
5343	237413	206848
5344	237445	206793
5345	237477	206737
5346	237509	206682
5347	237543	206628
5348	237853	206815
5349	238159	206998
5350	238194	206945
5351	238227	206891
5352	238263	206839
5353	238300	206787
5354	238330	206731
5355	238363	206676
5356	238396	206622
5357	238430	206568
5358	238471	206520
5359	238511	206472
5360	238551	206424
5361	238584	206369
5362	238616	206314
5363	238650	206260
5364	238684	206207
5365	238722	206157
5366	238756	206103
5367	238820	206075
5368	238852	206021
5369	238883	205964
5370	238915	205909
5371	238950	205856
5372	238981	205801
5373	239014	205746
5374	239045	205690
5375	239077	205634
5376	239109	205579
5377	239139	205523
5378	239574	205813
5379	239610	205762
5380	239644	205708
5381	239682	205658
5382	239717	205605
5383	239748	205549
5384	239780	205493
5385	239811	205438
5386	239843	205382
5387	239874	205327
5388	239907	205272
5389	239937	205215
5390	239970	205161
5391	240003	205106
5392	240034	205050
5393	240066	204995
5394	240111	204951
5395	240150	204902
5396	240188	204851
5397	240252	204824
5398	240284	204769
5399	240331	204726
5400	240363	204671
5401	240395	204616
5402	240427	204561
5403	240457	204504
5404	240490	204450
5405	240524	204396
5406	240555	204341
5407	240886	204540
5408	241039	204586
5409	241075	204535
5410	241111	204483
5411	241146	204431
5412	241178	204375
5413	241209	204319
5414	241241	204264
5415	241273	204208
5416	241306	204154
5417	241341	204102
5418	241374	204047
5419	241406	203992
5420	241436	203936
5421	241469	203881
5422	241502	203827
5423	241536	203774
5424	241575	203724
5425	241616	203677
5426	241678	203647
5427	241709	203592
5428	241753	203546
5429	241784	203490
5430	241816	203436
5431	241846	203379
5432	241878	203323
5433	241913	203271
5434	241945	203216
5435	241976	203160
5436	242008	203105
5437	242288	203258
5438	242477	203335
5439	242513	203283
5440	242547	203229
5441	242584	203178
5442	242619	203126
5443	242648	203068
5444	242679	203012
5445	242710	202957
5446	242755	202912
5447	242792	202862
5448	242823	202806
5449	242855	202751
5450	242887	202696
5451	242920	202641
5452	242954	202588
5453	242987	202534
5454	243023	202482
5455	243058	202430
5456	243125	202404
5457	243156	202348
5458	243187	202292
5459	243217	202236
5460	243252	202183
5461	243295	202137
5462	243341	202094
5463	243374	202040
5464	243406	201985
5465	243440	201931
5466	243472	201876
5467	244034	202260
5468	244071	202210
5469	244105	202156
5470	244140	202104
5471	244178	202053
5472	244211	201999
5473	244244	201945
5474	244276	201890
5475	244309	201836
5476	244350	201788
5477	244384	201735
5478	244419	201682
5479	244453	201629
5480	244486	201575
5481	244517	201519
5482	244551	201466
5483	244585	201412
5484	244624	201363
5485	244659	201311
5486	244722	201281
5487	244754	201226
5488	244785	201170
5489	244815	201114
5490	244848	201059
5491	244880	201005
5492	244910	200949
5493	244942	200894
5494	244976	200840
5495	245007	200784
5496	245039	200729
5497	245519	201041
5498	245553	200988
5499	245591	200938
5500	245624	200884
5501	245661	200833
5502	245692	200777
5503	245722	200720
5504	245755	200666
5505	245787	200611
5506	245817	200554
5507	245848	200499
5508	245880	200444
5509	245911	200389
5510	245946	200336
5511	245980	200283
5512	246013	200229
5513	246048	200176
5514	246081	200122
5515	246123	200075
5516	246184	200044
5517	246219	199991
5518	246250	199936
5519	246281	199880
5520	246311	199824
5521	246343	199769
5522	246374	199713
5523	246405	199658
5524	246437	199603
5525	246468	199547
5526	246498	199490
5527	246773	199632
5528	246963	199706
5529	246997	199652
5530	247032	199600
5531	247069	199549
5532	247104	199496
5533	247135	199441
5534	247166	199385
5535	247197	199329
5536	247229	199274
5537	247259	199218
5538	247292	199164
5539	247323	199108
5540	247354	199052
5541	247385	198997
5542	247418	198943
5543	247447	198886
5544	247481	198832
5545	247521	198784
5546	247558	198734
5547	247628	198709
5548	247661	198656
5549	247755	198650
5550	247802	198607
5551	247838	198556
5552	247891	198518
5553	247927	198467
5554	248210	198613
5555	248563	198814
5556	248597	198762
5557	248633	198710
5558	248666	198655
5559	248701	198603
5560	248737	198551
5561	248770	198497
5562	248804	198444
5563	248836	198389
5564	248871	198336
5565	248910	198287
5566	248954	198242
5567	249005	198202
5568	249054	198161
5569	249101	198118
5570	249142	198070
5571	249180	198020
5572	249214	197967
5573	249248	197914
5574	249283	197861
5575	249316	197808
5576	249350	197754
5577	249384	197701
5578	249418	197648
5579	249455	197597
5580	249488	197543
5581	249521	197489
5582	249556	197436
5583	250069	197762
5584	250111	197715
5585	250148	197664
5586	250184	197612
5587	250220	197561
5588	250256	197509
5589	250289	197455
5590	250324	197403
5591	250358	197350
5592	250392	197296
5593	250426	197243
5594	250459	197189
5595	250494	197136
5596	250544	197095
5597	250576	197041
5598	250609	196987
5599	250644	196934
5600	250682	196884
5601	250719	196834
5602	250788	196808
5603	250822	196755
5604	250856	196701
5605	250889	196648
5606	250923	196595
5607	250957	196541
5608	250989	196487
5609	251024	196434
5610	251059	196382
5611	251385	196556
5612	251669	196699
5613	251705	196647
5614	251739	196594
5615	251773	196540
5616	251810	196490
5617	251846	196438
5618	251880	196384
5619	251914	196332
5620	251947	196277
5621	251981	196224
5622	252015	196171
5623	252050	196118
5624	252086	196067
5625	252119	196013
5626	252152	195959
5627	252186	195905
5628	252218	195851
5629	252251	195797
5630	252288	195746
5631	252324	195694
5632	252398	195672
5633	252433	195620
5634	252467	195567
5635	252501	195513
5636	252534	195459
5637	252566	195405
5638	252600	195352
5639	252634	195298
5640	252927	195445
5641	253170	195554
5642	253204	195501
5643	253240	195449
5644	253277	195398
5645	253312	195346
5646	253347	195293
5647	253381	195239
5648	253414	195186
5649	253453	195136
5650	253489	195085
5651	253522	195031
5652	253557	194978
5653	253604	194935
5654	253637	194881
5655	253673	194829
5656	253707	194776
5657	253743	194725
5658	253784	194677
5659	253824	194628
5660	253860	194577
5661	253897	194526
5662	253931	194472
5663	253964	194418
5664	253999	194366
5665	254034	194314
5666	254067	194260
5667	254100	194206
5668	254138	194156
5669	254468	194329
5670	254688	194418
5671	254733	194373
5672	254774	194325
5673	254864	194315
5674	254905	194267
5675	254944	194217
5676	254986	194170
5677	255032	194126
5678	255061	194069
5679	255091	194013
5680	255122	193957
5681	255151	193901
5682	255182	193845
5683	255213	193789
5684	255246	193736
5685	255279	193681
5686	255315	193630
5687	255348	193576
5688	255380	193521
5689	255411	193466
5690	255442	193410
5691	255491	193369
5692	255525	193316
5693	255562	193265
5694	255597	193212
5695	255630	193159
5696	255668	193108
5697	256228	193452
5698	256269	193405
5699	256309	193356
5700	256356	193313
5701	256391	193260
5702	256422	193204
5703	256454	193149
5704	256488	193096
5705	256522	193043
5706	256583	193010
5707	256618	192958
5708	256654	192906
5709	256696	192859
5710	256728	192804
5711	256776	192762
5712	256813	192711
5713	256876	192679
5714	256910	192626
5715	256942	192572
5716	256972	192515
5717	257003	192460
5718	257034	192405
5719	257065	192349
5720	257112	192306
5721	257144	192251
5722	257175	192196
5723	257207	192141
5724	257676	192413
5725	257711	192360
5726	257745	192307
5727	257781	192256
5728	257815	192202
5729	257849	192149
5730	257887	192099
5731	257920	192045
5732	257951	191990
5733	257987	191938
5734	258022	191885
5735	258056	191833
5736	258090	191779
5737	258132	191732
5738	258166	191679
5739	258199	191625
5740	258232	191571
5741	258269	191520
5742	258309	191472
5743	258345	191420
5744	258381	191368
5745	258416	191316
5746	258448	191262
5747	258482	191208
5748	258516	191155
5749	258553	191104
5750	258589	191053
5751	258622	190999
5752	258656	190946
5753	258695	190896
5754	259346	191298
5755	259388	191251
5756	259425	191201
5757	259459	191147
5758	259498	191097
5759	259570	191072
5760	259605	191020
5761	259639	190967
5762	259672	190913
5763	259704	190858
5764	259738	190805
5765	259772	190752
5766	259804	190697
5767	259838	190644
5768	259869	190589
5769	259902	190534
5770	259936	190481
5771	259970	190429
5772	260010	190380
5773	260043	190326
5774	260075	190271
5775	260109	190218
5776	260142	190164
5777	260173	190109
5778	260205	190054
5779	260236	189999
5780	260268	189945
5781	260300	189890
5782	260333	189837
5783	260648	189988
5784	260843	190052
5785	260877	189999
5786	260910	189945
5787	260946	189893
5788	260983	189842
5789	261017	189789
5790	261052	189737
5791	261084	189683
5792	261118	189630
5793	261153	189577
5794	261184	189522
5795	261218	189468
5796	261252	189415
5797	261284	189361
5798	261317	189307
5799	261348	189252
5800	261383	189199
5801	261420	189149
5802	261503	189131
5803	261535	189076
5804	261569	189023
5805	261602	188970
5806	261633	188914
5807	261665	188860
5808	261698	188806
5809	261731	188752
5810	261767	188701
5811	261801	188648
5812	261836	188596
5813	262356	188892
5814	262392	188841
5815	262426	188788
5816	262461	188736
5817	262498	188684
5818	262531	188631
5819	262565	188578
5820	262599	188525
5821	262633	188472
5822	262668	188419
5823	262702	188366
5824	262736	188313
5825	262769	188259
5826	262802	188205
5827	262836	188152
5828	262870	188099
5829	262902	188045
5830	262944	187998
5831	262979	187945
5832	263042	187913
5833	263073	187858
5834	263104	187802
5835	263135	187747
5836	263166	187692
5837	263197	187637
5838	263226	187581
5839	263259	187527
5840	263289	187471
5841	263322	187417
5842	263603	187540
5843	263811	187611
5844	263847	187559
5845	263882	187507
5846	263916	187454
5847	263953	187403
5848	263987	187350
5849	264017	187294
5850	264047	187238
5851	264077	187183
5852	264107	187127
5853	264139	187072
5854	264172	187018
5855	264202	186963
5856	264234	186908
5857	264264	186853
5858	264296	186798
5859	264328	186743
5860	264360	186689
5861	264400	186640
5862	264434	186587
5863	264495	186554
5864	264527	186499
5865	264558	186444
5866	264589	186389
5867	264620	186334
5868	264652	186280
5869	264683	186225
5870	264717	186172
5871	264750	186118
5872	264781	186063
5873	265237	186307
5874	265274	186256
5875	265309	186204
5876	265344	186151
5877	265380	186100
5878	265415	186048
5879	265446	185993
5880	265477	185938
5881	265506	185881
5882	265537	185826
5883	265566	185770
5884	265598	185715
5885	265629	185660
5886	265658	185604
5887	265696	185554
5888	265731	185502
5889	265762	185447
5890	265793	185391
5891	265830	185341
5892	265864	185288
5893	265927	185256
5894	265958	185201
5895	265988	185145
5896	266040	185104
5897	266075	185052
5898	266107	184998
5899	266141	184945
5900	266175	184892
5901	266207	184838
5902	266241	184786
5903	266766	185073
5904	266800	185021
5905	266836	184969
5906	266869	184915
5907	266905	184863
5908	266938	184810
5909	266968	184754
5910	266998	184699
5911	267029	184644
5912	267061	184590
5913	267096	184537
5914	267130	184484
5915	267165	184432
5916	267202	184382
5917	267235	184328
5918	267267	184274
5919	267302	184221
5920	267338	184170
5921	267373	184118
5922	267438	184086
5923	267472	184034
5924	267506	183981
5925	267541	183928
5926	267574	183875
5927	267606	183821
5928	267639	183767
5929	267674	183715
5930	267708	183662
5931	267743	183611
5932	267979	183696
5933	268249	183805
5934	268286	183754
5935	268322	183703
5936	268357	183651
5937	268392	183598
5938	268425	183545
5939	268454	183489
5940	268484	183433
5941	268512	183376
5942	268543	183321
5943	268573	183266
5944	268602	183210
5945	268635	183156
5946	268677	183109
5947	268706	183053
5948	268736	182997
5949	268768	182943
5950	268799	182888
5951	268835	182837
5952	268869	182784
5953	268934	182752
5954	268966	182698
5955	268997	182643
5956	269029	182589
5957	269062	182535
5958	269093	182481
5959	269127	182428
5960	269162	182376
5961	269192	182321
5962	269224	182267
5963	269816	182592
5964	269852	182540
5965	269901	182498
5966	269963	182464
5967	270032	182435
5968	270091	182399
5969	270159	182369
5970	270197	182319
5971	270235	182268
5972	270274	182218
5973	270310	182167
5974	270345	182115
5975	270379	182062
5976	270410	182007
5977	270443	181954
5978	270475	181900
5979	270507	181846
5980	270558	181804
5981	270592	181752
5982	270660	181721
5983	270702	181674
5984	270734	181620
5985	270766	181566
5986	270800	181513
5987	270833	181460
5988	271450	181797
5989	271504	181758
5990	271538	181705
5991	271571	181651
5992	271606	181599
5993	271650	181553
5994	271682	181499
5995	271715	181445
5996	271748	181392
5997	271781	181338
5998	271814	181284
5999	271846	181231
6000	271877	181176
6001	271911	181123
6002	271943	181069
6003	271974	181014
6004	272005	180959
6005	272035	180904
6006	272076	180855
6007	272111	180803
6008	272144	180750
6009	272176	180696
6010	272208	180641
6011	272239	180587
6012	272271	180533
6013	272304	180479
6014	272350	180434
6015	272383	180381
6016	272415	180327
6017	272446	180272
6018	272944	180526
6019	272982	180476
6020	273019	180425
6021	273050	180370
6022	273082	180316
6023	273115	180263
6024	273146	180208
6025	273175	180152
6026	273205	180097
6027	273236	180042
6028	273265	179986
6029	273298	179932
6030	273330	179878
6031	273361	179823
6032	273393	179769
6033	273425	179715
6034	273457	179661
6035	273488	179606
6036	273517	179551
6037	273548	179496
6038	273579	179441
6039	273612	179388
6040	273644	179334
6041	273676	179280
6042	273709	179226
6043	273744	179174
6044	273777	179121
6045	273808	179066
6046	273840	179013
6047	273881	178965
6048	274456	179265
6049	274493	179214
6050	274527	179162
6051	274560	179108
6052	274593	179055
6053	274627	179002
6054	274659	178948
6055	274691	178893
6056	274722	178839
6057	274753	178784
6058	274786	178731
6059	274818	178677
6060	274851	178623
6061	274912	178588
6062	274948	178537
6063	274982	178484
6064	275015	178431
6065	275045	178376
6066	275081	178324
6067	275114	178271
6068	275144	178216
6069	275185	178167
6070	275215	178112
6071	275248	178059
6072	275279	178004
6073	275309	177949
6074	275339	177894
6075	275373	177841
6076	275429	177802
6077	275461	177749
6078	275982	178010
6079	276018	177959
6080	276054	177907
6081	276088	177855
6082	276123	177802
6083	276160	177752
6084	276195	177700
6085	276227	177645
6086	276258	177591
6087	276288	177536
6088	276318	177480
6089	276351	177427
6090	276507	177453
6091	276549	177405
6092	276581	177351
6093	276615	177298
6094	276645	177243
6095	276679	177191
6096	276712	177137
6097	276742	177082
6098	276776	177029
6099	276808	176976
6100	276839	176921
6101	276880	176873
6102	276936	176834
6103	276973	176784
6104	277284	176908
6105	277515	176981
6106	277550	176929
6107	277596	176883
6108	277631	176831
6109	277668	176780
6110	277705	176729
6111	277738	176676
6112	277773	176624
6113	277806	176571
6114	277853	176526
6115	277927	176499
6116	277967	176450
6117	278002	176398
6118	278036	176346
6119	278098	176310
6120	278130	176256
6121	278163	176203
6122	278196	176150
6123	278227	176095
6124	278272	176049
6125	278305	175996
6126	278336	175942
6127	278382	175897
6128	278414	175843
6129	278446	175789
6130	278478	175735
6131	278794	175860
6132	279058	175952
6133	279095	175902
6134	279130	175850
6135	279164	175797
6136	279199	175745
6137	279234	175692
6138	279265	175638
6139	279296	175583
6140	279327	175529
6141	279359	175475
6142	279390	175420
6143	279421	175365
6144	279453	175312
6145	279483	175257
6146	279514	175202
6147	279545	175148
6148	279577	175094
6149	279610	175040
6150	279642	174987
6151	279675	174933
6152	279707	174879
6153	279740	174826
6154	279774	174773
6155	279807	174720
6156	279842	174668
6157	279912	174638
6158	279947	174586
6159	279980	174533
6160	280013	174479
6161	280044	174425
6162	280541	174661
6163	280580	174611
6164	280616	174560
6165	280654	174510
6166	280690	174458
6167	280725	174406
6168	280757	174352
6169	280786	174297
6170	280818	174243
6171	280853	174191
6172	280921	174159
6173	280956	174107
6174	280987	174053
6175	281017	173998
6176	281049	173944
6177	281079	173888
6178	281110	173834
6179	281142	173780
6180	281173	173726
6181	281210	173675
6182	281244	173622
6183	281277	173569
6184	281309	173515
6185	281342	173462
6186	281373	173408
6187	281405	173354
6188	281439	173302
6189	281470	173247
6190	281502	173193
6191	281533	173139
6192	282030	173371
6193	282064	173319
6194	282099	173267
6195	282135	173215
6196	282171	173164
6197	282208	173113
6198	282239	173059
6199	282270	173004
6200	282299	172949
6201	282331	172894
6202	282362	172840
6203	282391	172785
6204	282423	172731
6205	282456	172677
6206	282487	172623
6207	282517	172568
6208	282553	172517
6209	282616	172482
6210	282651	172430
6211	282685	172378
6212	282717	172324
6213	282754	172273
6214	282794	172224
6215	282826	172171
6216	282900	172143
6217	282941	172094
6218	283001	172057
6219	283033	172004
6220	283584	172265
6221	283621	172214
6222	283668	172170
6223	283702	172117
6224	283740	172067
6225	283775	172015
6226	283808	171962
6227	283843	171910
6228	283916	171881
6229	283951	171829
6230	283983	171775
6231	284014	171721
6232	284046	171667
6233	284077	171613
6234	284108	171558
6235	284138	171503
6236	284169	171449
6237	284200	171394
6238	284229	171339
6239	284261	171285
6240	284293	171231
6241	284327	171179
6242	284362	171127
6243	284395	171074
6244	284430	171022
6245	284465	170971
6246	284520	170931
6247	284556	170879
6248	284597	170831
6249	285104	171062
6250	285155	171020
6251	285193	170969
6252	285247	170929
6253	285282	170877
6254	285319	170826
6255	285352	170773
6256	285394	170725
6257	285426	170672
6258	285458	170618
6259	285492	170565
6260	285523	170511
6261	285555	170457
6262	285587	170403
6263	285618	170349
6264	285650	170296
6265	285683	170242
6266	285713	170187
6267	285747	170135
6268	285781	170082
6269	285811	170028
6270	285883	169998
6271	285935	169956
6272	285969	169904
6273	286003	169851
6274	286036	169798
6275	286071	169746
6276	286107	169695
6277	286457	169830
6278	286705	169904
6279	286741	169853
6280	286773	169799
6281	286810	169748
6282	286849	169698
6283	286921	169669
6284	286958	169618
6285	286995	169567
6286	287028	169514
6287	287060	169460
6288	287091	169406
6289	287122	169351
6290	287156	169299
6291	287188	169246
6292	287221	169192
6293	287252	169138
6294	287283	169084
6295	287316	169031
6296	287348	168977
6297	287379	168923
6298	287411	168869
6299	287441	168815
6300	287471	168759
6301	287504	168707
6302	287535	168652
6303	287565	168598
6304	287597	168544
6305	287628	168490
6306	287660	168436
6307	287694	168384
6308	288198	168606
6309	288232	168554
6310	288268	168503
6311	288302	168450
6312	288338	168399
6313	288373	168347
6314	288403	168292
6315	288433	168237
6316	288463	168183
6317	288493	168128
6318	288525	168074
6319	288555	168019
6320	288597	167972
6321	288629	167918
6322	288660	167864
6323	288699	167814
6324	288733	167762
6325	288767	167709
6326	288799	167656
6327	288833	167603
6328	288901	167571
6329	288937	167520
6330	288971	167467
6331	289003	167414
6332	289035	167360
6333	289067	167306
6334	289100	167253
6335	289131	167200
6336	289165	167147
6337	289197	167093
6338	289682	167302
6339	289719	167251
6340	289758	167201
6341	289794	167150
6342	289830	167099
6343	289863	167046
6344	289894	166992
6345	289925	166937
6346	289953	166882
6347	289984	166827
6348	290015	166773
6349	290045	166719
6350	290076	166664
6351	290106	166610
6352	290136	166555
6353	290168	166501
6354	290199	166447
6355	290230	166393
6356	290261	166339
6357	290292	166285
6358	290323	166231
6359	290355	166178
6360	290385	166123
6361	290416	166069
6362	290447	166015
6363	290478	165961
6364	290513	165909
6365	290547	165857
6366	290581	165805
6367	290616	165753
6368	290649	165700
6369	290963	165808
6370	291259	165905
6371	291294	165853
6372	291326	165799
6373	291360	165747
6374	291394	165695
6375	291436	165646
6376	291466	165592
6377	291497	165538
6378	291530	165485
6379	291565	165433
6380	291599	165381
6381	291633	165328
6382	291666	165276
6383	291697	165222
6384	291731	165169
6385	291765	165117
6386	291797	165063
6387	291834	165013
6388	291895	164976
6389	291929	164924
6390	291961	164870
6391	291992	164816
6392	292022	164762
6393	292054	164708
6394	292084	164654
6395	292115	164600
6396	292163	164556
6397	292197	164503
6398	292230	164451
6399	292527	164546
6400	292777	164615
6401	292810	164563
6402	292845	164511
6403	292879	164458
6404	292917	164408
6405	292953	164357
6406	292982	164302
6407	293013	164248
6408	293043	164194
6409	293073	164139
6410	293105	164086
6411	293139	164033
6412	293172	163981
6413	293206	163928
6414	293241	163876
6415	293274	163823
6416	293306	163770
6417	293338	163717
6418	293368	163663
6419	293413	163617
6420	293447	163564
6421	293479	163511
6422	293512	163458
6423	293544	163405
6424	293576	163351
6425	293610	163299
6426	293643	163246
6427	293676	163194
6428	293712	163142
6429	293745	163090
6430	294043	163184
6431	294372	163296
6432	294422	163252
6433	294458	163201
6434	294493	163149
6435	294526	163097
6436	294559	163044
6437	294590	162990
6438	294619	162935
6439	294650	162881
6440	294680	162827
6441	294710	162772
6442	294740	162718
6443	294770	162663
6444	294801	162609
6445	294854	162567
6446	294899	162521
6447	294935	162470
6448	294966	162416
6449	294995	162361
6450	295027	162308
6451	295058	162254
6452	295088	162200
6453	295123	162148
6454	295158	162096
6455	295190	162043
6456	295222	161990
6457	295253	161936
6458	295283	161882
6459	295315	161829
6460	295346	161775
6461	295378	161722
6462	295865	161917
6463	295926	161880
6464	295961	161829
6465	295995	161776
6466	296031	161725
6467	296065	161673
6468	296096	161619
6469	296124	161564
6470	296154	161509
6471	296183	161455
6472	296213	161400
6473	296243	161346
6474	296275	161293
6475	296307	161239
6476	296339	161186
6477	296371	161132
6478	296402	161079
6479	296433	161025
6480	296464	160971
6481	296495	160918
6482	296528	160865
6483	296561	160812
6484	296595	160760
6485	296630	160708
6486	296661	160655
6487	296695	160603
6488	296729	160551
6489	296761	160498
6490	296794	160445
6491	296860	160410
6492	297428	160646
6493	297466	160596
6494	297502	160545
6495	297537	160494
6496	297572	160442
6497	297606	160390
6498	297639	160337
6499	297670	160283
6500	297698	160228
6501	297730	160175
6502	297764	160123
6503	297794	160069
6504	297829	160017
6505	297895	159982
6506	297930	159931
6507	297963	159878
6508	297993	159824
6509	298023	159770
6510	298055	159716
6511	298085	159662
6512	298117	159609
6513	298151	159557
6514	298185	159504
6515	298219	159452
6516	298252	159400
6517	298285	159347
6518	298330	159301
6519	298363	159249
6520	298393	159195
6521	298425	159141
6522	298459	159090
6523	298941	159276
6524	298977	159225
6525	299013	159174
6526	299045	159121
6527	299080	159069
6528	299116	159018
6529	299147	158964
6530	299179	158911
6531	299210	158858
6532	299239	158803
6533	299272	158750
6534	299302	158696
6535	299331	158641
6536	299362	158588
6537	299392	158534
6538	299425	158481
6539	299457	158428
6540	299487	158374
6541	299521	158322
6542	299553	158269
6543	299593	158220
6544	299623	158166
6545	299655	158113
6546	299689	158061
6547	299719	158007
6548	299751	157954
6549	299785	157902
6550	299853	157868
6551	299888	157816
6552	299921	157764
6553	300253	157869
6554	300560	157960
6555	300595	157908
6556	300631	157857
6557	300665	157806
6558	300701	157754
6559	300737	157704
6560	300768	157650
6561	300799	157596
6562	300868	157562
6563	300903	157511
6564	300935	157458
6565	300966	157404
6566	300997	157351
6567	301030	157298
6568	301062	157245
