iter	Logloss	Accuracy
7784	0.007767702375	1
7785	0.007767512927	1
7786	0.00776751088	1
7787	0.007763720351	1
7788	0.007763141015	1
7789	0.007761306044	1
7790	0.007759133029	1
7791	0.00775598593	1
7792	0.007755983634	1
7793	0.007754579966	1
7794	0.007753247071	1
7795	0.007751366941	1
7796	0.007748337078	1
7797	0.007745386512	1
7798	0.007745385031	1
7799	0.007742351828	1
7800	0.007741781108	1
7801	0.007739042326	1
7802	0.007739042204	1
7803	0.007735405302	1
7804	0.007731533662	1
7805	0.007731533662	1
7806	0.007728081723	1
7807	0.00772453418	1
7808	0.007720474504	1
7809	0.007717640692	1
7810	0.007716586089	1
7811	0.007715537025	1
7812	0.007715536901	1
7813	0.007713253244	1
7814	0.007709945705	1
7815	0.007708956812	1
7816	0.007706053054	1
7817	0.007704376634	1
7818	0.007704361497	1
7819	0.007704353488	1
7820	0.00770231315	1
7821	0.007700111538	1
7822	0.007697601315	1
7823	0.007697598522	1
7824	0.007694400837	1
7825	0.007694399603	1
7826	0.007692144728	1
7827	0.007689567128	1
7828	0.007689560904	1
7829	0.00768956002	1
7830	0.007689557866	1
7831	0.007686387215	1
7832	0.007686378601	1
7833	0.007682717357	1
7834	0.007682713621	1
7835	0.007679998636	1
7836	0.007677713677	1
7837	0.007677709255	1
7838	0.007677706727	1
7839	0.007677705026	1
7840	0.007677358901	1
7841	0.007676181861	1
7842	0.00767361012	1
7843	0.007670641718	1
7844	0.007668876241	1
7845	0.007668874444	1
7846	0.007667016971	1
7847	0.007664431192	1
7848	0.007661454689	1
7849	0.007661453816	1
7850	0.007659413952	1
7851	0.007656258743	1
7852	0.007652876114	1
7853	0.00765006038	1
7854	0.007650056105	1
7855	0.007650053203	1
7856	0.007650038352	1
7857	0.007645610281	1
7858	0.007643665807	1
7859	0.007643664035	1
7860	0.007641440058	1
7861	0.007641439252	1
7862	0.007640186675	1
7863	0.007637139765	1
7864	0.007634968183	1
7865	0.007634672849	1
7866	0.007631606833	1
7867	0.007631604263	1
7868	0.007627719829	1
7869	0.007625747025	1
7870	0.007623078905	1
7871	0.007619881827	1
7872	0.00761987545	1
7873	0.007616192616	1
7874	0.007615949314	1
7875	0.007613587768	1
7876	0.007610935591	1
7877	0.00761008094	1
7878	0.007607042857	1
7879	0.007605533403	1
7880	0.00760553151	1
7881	0.007605525226	1
7882	0.007603645372	1
7883	0.007603643176	1
7884	0.007601203068	1
7885	0.007597854163	1
7886	0.007595761265	1
7887	0.007595482778	1
7888	0.007590658071	1
7889	0.007590657433	1
7890	0.00758900352	1
7891	0.007589000376	1
7892	0.007586393399	1
7893	0.007586392781	1
7894	0.007583435077	1
7895	0.007582444386	1
7896	0.007582443935	1
7897	0.007579387237	1
7898	0.00757938284	1
7899	0.007579382455	1
7900	0.00757616698	1
7901	0.00757616698	1
7902	0.007576163579	1
7903	0.007576163322	1
7904	0.00757241505	1
7905	0.007572414357	1
7906	0.007569573876	1
7907	0.007566498281	1
7908	0.007566496467	1
7909	0.007564577697	1
7910	0.007564576151	1
7911	0.007564575422	1
7912	0.007563376924	1
7913	0.007563375208	1
7914	0.007562004637	1
7915	0.007559563474	1
7916	0.007556913998	1
7917	0.007556621714	1
7918	0.007554406879	1
7919	0.00755039361	1
7920	0.007547802947	1
7921	0.007547802642	1
7922	0.007547802525	1
7923	0.00754775975	1
7924	0.007543939102	1
7925	0.00754058133	1
7926	0.007539795491	1
7927	0.007536804331	1
7928	0.007534391906	1
7929	0.007531258503	1
7930	0.007531258503	1
7931	0.00753125233	1
7932	0.00753125064	1
7933	0.007528100274	1
7934	0.00752281447	1
7935	0.007522772528	1
7936	0.007522770102	1
7937	0.007522326583	1
7938	0.007522311405	1
7939	0.007522309901	1
7940	0.007519505976	1
7941	0.007519502437	1
7942	0.007519501155	1
7943	0.007516247916	1
7944	0.007513150439	1
7945	0.007510390036	1
7946	0.007508249597	1
7947	0.007505973262	1
7948	0.007505965384	1
7949	0.007504533219	1
7950	0.007502430586	1
7951	0.007500237609	1
7952	0.007496596281	1
7953	0.007494025603	1
7954	0.007492095022	1
7955	0.007492084353	1
7956	0.007489351976	1
7957	0.007486020013	1
7958	0.007483375958	1
7959	0.007483374948	1
7960	0.007480589964	1
7961	0.007478414489	1
7962	0.007475675855	1
7963	0.00747269418	1
7964	0.007472684788	1
7965	0.007470099696	1
7966	0.0074681504	1
7967	0.007465851997	1
7968	0.007465850073	1
7969	0.007465850073	1
7970	0.00746362207	1
7971	0.00745952717	1
7972	0.007457934731	1
7973	0.007454018141	1
7974	0.007452034807	1
7975	0.007449868225	1
7976	0.007449865188	1
7977	0.007447914159	1
7978	0.007446311702	1
7979	0.007446311359	1
7980	0.007443927488	1
7981	0.007441388946	1
7982	0.007441378844	1
7983	0.007437979486	1
7984	0.00743797786	1
7985	0.007434467476	1
7986	0.007434463645	1
7987	0.00743445954	1
7988	0.007434456559	1
7989	0.007432871724	1
7990	0.007432869773	1
7991	0.007432866634	1
7992	0.007430072158	1
7993	0.007426386955	1
7994	0.007426386955	1
7995	0.007426375488	1
7996	0.007423441943	1
7997	0.007421841883	1
7998	0.007420098606	1
7999	0.007419635431	1
8000	0.007417795563	1
8001	0.00741378633	1
8002	0.007413784346	1
8003	0.007413784346	1
8004	0.007411332477	1
8005	0.007408590742	1
8006	0.007408259788	1
8007	0.007404312353	1
8008	0.007404304966	1
8009	0.007403773698	1
8010	0.007402400405	1
8011	0.007402398687	1
8012	0.007399017977	1
8013	0.007399017914	1
8014	0.007396964021	1
8015	0.00739696188	1
8016	0.007395447093	1
8017	0.007395446177	1
8018	0.007395443854	1
8019	0.007395440224	1
8020	0.00739543026	1
8021	0.007393625253	1
8022	0.007392093063	1
8023	0.007389493906	1
8024	0.007389492446	1
8025	0.007389486425	1
8026	0.007389486425	1
8027	0.007387871454	1
8028	0.007387867745	1
8029	0.00738786711	1
8030	0.007385216581	1
8031	0.007382136454	1
8032	0.007381887978	1
8033	0.007379670841	1
8034	0.007379667188	1
8035	0.007376876574	1
8036	0.007376874293	1
8037	0.007372920098	1
8038	0.007371280216	1
8039	0.007367729472	1
8040	0.007364431465	1
8041	0.007361340114	1
8042	0.007358811419	1
8043	0.007358811272	1
8044	0.007358626883	1
8045	0.007358622828	1
8046	0.007356317124	1
8047	0.00735449169	1
8048	0.007352968019	1
8049	0.007352968019	1
8050	0.007351921921	1
8051	0.0073519203	1
8052	0.007351332208	1
8053	0.007348997358	1
8054	0.007345665643	1
8055	0.007345665558	1
8056	0.007342639902	1
8057	0.007342637348	1
8058	0.007339972192	1
8059	0.007339706183	1
8060	0.007339697911	1
8061	0.007339695013	1
8062	0.00733969326	1
8063	0.007337441191	1
8064	0.007335818451	1
8065	0.007334028769	1
8066	0.007334024545	1
8067	0.007334024358	1
8068	0.007334024251	1
8069	0.00733402168	1
8070	0.007332602763	1
8071	0.007331504633	1
8072	0.007328333066	1
8073	0.007328332844	1
8074	0.007328069891	1
8075	0.007325677929	1
8076	0.007325677122	1
8077	0.007324273467	1
8078	0.007324273263	1
8079	0.007322792635	1
8080	0.007319226984	1
8081	0.007316519279	1
8082	0.007316519279	1
8083	0.007314414152	1
8084	0.007310802319	1
8085	0.007310447918	1
8086	0.007308577139	1
8087	0.00730838339	1
8088	0.007306766176	1
8089	0.007304475093	1
8090	0.007304473865	1
8091	0.007304472926	1
8092	0.007304471442	1
8093	0.007304470474	1
8094	0.00730329803	1
8095	0.007301137286	1
8096	0.007298091283	1
8097	0.007298090971	1
8098	0.007298090265	1
8099	0.007298089355	1
8100	0.007298086189	1
8101	0.007298085976	1
8102	0.00729807273	1
8103	0.007297306597	1
8104	0.007297305036	1
8105	0.007297304921	1
8106	0.007293626196	1
8107	0.007290028742	1
8108	0.007289802894	1
8109	0.007287455523	1
8110	0.007285426947	1
8111	0.007283192567	1
8112	0.00728319145	1
8113	0.007283190721	1
8114	0.007282421067	1
8115	0.007282419158	1
8116	0.007282042576	1
8117	0.007279126221	1
8118	0.007277094728	1
8119	0.007277091448	1
8120	0.007274815409	1
8121	0.007274815409	1
8122	0.007274814782	1
8123	0.007274811845	1
8124	0.007274801403	1
8125	0.007271721931	1
8126	0.007269709394	1
8127	0.007269707317	1
8128	0.007269704429	1
8129	0.007266769507	1
8130	0.007266768141	1
8131	0.007266767834	1
8132	0.007266767372	1
8133	0.00726676594	1
8134	0.00726470369	1
8135	0.007264701378	1
8136	0.007262884787	1
8137	0.007260751596	1
8138	0.007258812091	1
8139	0.007257904586	1
8140	0.007257904106	1
8141	0.007255969443	1
8142	0.007255968963	1
8143	0.007255968828	1
8144	0.007254782848	1
8145	0.007254782609	1
8146	0.007253844843	1
8147	0.007253838395	1
8148	0.007252000907	1
8149	0.007249926818	1
8150	0.007246024879	1
8151	0.00724371445	1
8152	0.007243714024	1
8153	0.007241198394	1
8154	0.007241197448	1
8155	0.007238804413	1
8156	0.007238803513	1
8157	0.007238802399	1
8158	0.007238800669	1
8159	0.007238189116	1
8160	0.007235370667	1
8161	0.007231018667	1
8162	0.007231018364	1
8163	0.007231015868	1
8164	0.007231015438	1
8165	0.007231014083	1
8166	0.007231012635	1
8167	0.007231011532	1
8168	0.007231009006	1
8169	0.007228280325	1
8170	0.00722638527	1
8171	0.00722638433	1
8172	0.007224304887	1
8173	0.007222141686	1
8174	0.007220964297	1
8175	0.007220961816	1
8176	0.00721951774	1
8177	0.007216581796	1
8178	0.007216575755	1
8179	0.007216574409	1
8180	0.007216572081	1
8181	0.007212752669	1
8182	0.007211876636	1
8183	0.007211873141	1
8184	0.007209156794	1
8185	0.007207990513	1
8186	0.007207990261	1
8187	0.007207985361	1
8188	0.007207980503	1
8189	0.007207980373	1
8190	0.007207980373	1
8191	0.007206126925	1
8192	0.007202916915	1
8193	0.007202916151	1
8194	0.007199577338	1
8195	0.007198392482	1
8196	0.007195740077	1
8197	0.007192974881	1
8198	0.007189854305	1
8199	0.007189852583	1
8200	0.007189851588	1
8201	0.007189844777	1
8202	0.007187200509	1
8203	0.007184688352	1
8204	0.007182269367	1
8205	0.007179147936	1
8206	0.007176197525	1
8207	0.007174952445	1
8208	0.007171743959	1
8209	0.007171743118	1
8210	0.007171739213	1
8211	0.007169977118	1
8212	0.007169974399	1
8213	0.007168238907	1
8214	0.007166789808	1
8215	0.007166786711	1
8216	0.007164096041	1
8217	0.007164095605	1
8218	0.007164069758	1
8219	0.007162161806	1
8220	0.007162159042	1
8221	0.007162154374	1
8222	0.007158562503	1
8223	0.007158556327	1
8224	0.007156673571	1
8225	0.007154859063	1
8226	0.007152098547	1
8227	0.007152073423	1
8228	0.007148674619	1
8229	0.007148666713	1
8230	0.007146807894	1
8231	0.007144733002	1
8232	0.007141239894	1
8233	0.007139365989	1
8234	0.007139365308	1
8235	0.007139363834	1
8236	0.007136762552	1
8237	0.007134311148	1
8238	0.007131047036	1
8239	0.007131045309	1
8240	0.007128692427	1
8241	0.007128683264	1
8242	0.007126768199	1
8243	0.007122879087	1
8244	0.007118644031	1
8245	0.007116493651	1
8246	0.007113811268	1
8247	0.007112353247	1
8248	0.007112352378	1
8249	0.007112351335	1
8250	0.007112350811	1
8251	0.007112350516	1
8252	0.007112342851	1
8253	0.007112342851	1
8254	0.007112342564	1
8255	0.007112340534	1
8256	0.007111194063	1
8257	0.007111178477	1
8258	0.007111178286	1
8259	0.007109206442	1
8260	0.007106095219	1
8261	0.007104208967	1
8262	0.007103971822	1
8263	0.007103961344	1
8264	0.007102051937	1
8265	0.007099266403	1
8266	0.007097273144	1
8267	0.007097261628	1
8268	0.00709701645	1
8269	0.007095023658	1
8270	0.007091386592	1
8271	0.007091385802	1
8272	0.007088637758	1
8273	0.00708713375	1
8274	0.00708451187	1
8275	0.00708451187	1
8276	0.007084509552	1
8277	0.007084509552	1
8278	0.007084491418	1
8279	0.007084489871	1
8280	0.007084488887	1
8281	0.007082340773	1
8282	0.007080710733	1
8283	0.007079464193	1
8284	0.00707713783	1
8285	0.007075900282	1
8286	0.00707355293	1
8287	0.007073547892	1
8288	0.007071045938	1
8289	0.007071038432	1
8290	0.007071030679	1
8291	0.007071024279	1
8292	0.007071019646	1
8293	0.007071018422	1
8294	0.007071016873	1
8295	0.007067548822	1
8296	0.007067531069	1
8297	0.007067527398	1
8298	0.007064567821	1
8299	0.007064566943	1
8300	0.007064258627	1
8301	0.0070642582	1
8302	0.00706425733	1
8303	0.007064251283	1
8304	0.007062480723	1
8305	0.007059663049	1
8306	0.007059589081	1
8307	0.007059587022	1
8308	0.007058368901	1
8309	0.007054898315	1
8310	0.0070548969	1
8311	0.007054895414	1
8312	0.007053740072	1
8313	0.007053738961	1
8314	0.007052018907	1
8315	0.007049618124	1
8316	0.007049209758	1
8317	0.007049205932	1
8318	0.00704920572	1
8319	0.007046580168	1
8320	0.007046526797	1
8321	0.007046523308	1
8322	0.007046522467	1
8323	0.007043639598	1
8324	0.007043634004	1
8325	0.007043626815	1
8326	0.007043625088	1
8327	0.00704362332	1
8328	0.007039524792	1
8329	0.007037219627	1
8330	0.007033522784	1
8331	0.007033522416	1
8332	0.007033408372	1
8333	0.007033113957	1
8334	0.007030252788	1
8335	0.007030036915	1
8336	0.007030034023	1
8337	0.007027803959	1
8338	0.007027799796	1
8339	0.007027797823	1
8340	0.007027791766	1
8341	0.007025906364	1
8342	0.007025904781	1
8343	0.007023737277	1
8344	0.007021527144	1
8345	0.007019175736	1
8346	0.007016914097	1
8347	0.007014843047	1
8348	0.007014553912	1
8349	0.007013664071	1
8350	0.007013202645	1
8351	0.007013202286	1
8352	0.007010464138	1
8353	0.007008354646	1
8354	0.007006503109	1
8355	0.0070065021	1
8356	0.007005085867	1
8357	0.007002302541	1
8358	0.006999432191	1
8359	0.00699932194	1
8360	0.006999317708	1
8361	0.006999313007	1
8362	0.00699771606	1
8363	0.006995168352	1
8364	0.006992119446	1
8365	0.006990727546	1
8366	0.006990722738	1
8367	0.006987377072	1
8368	0.00698737614	1
8369	0.006985254953	1
8370	0.006982913739	1
8371	0.006979179968	1
8372	0.006976536478	1
8373	0.006975703572	1
8374	0.006975703264	1
8375	0.006975703264	1
8376	0.006973407061	1
8377	0.0069713838	1
8378	0.006968986962	1
8379	0.006966918935	1
8380	0.006966918069	1
8381	0.006964774384	1
8382	0.006964773757	1
8383	0.006962466661	1
8384	0.00696246533	1
8385	0.006960491804	1
8386	0.006959068894	1
8387	0.006956432777	1
8388	0.00695289018	1
8389	0.006952879601	1
8390	0.006952878156	1
8391	0.006952877683	1
8392	0.00694991379	1
8393	0.006949912102	1
8394	0.006949911377	1
8395	0.006949898776	1
8396	0.006947486401	1
8397	0.006944639572	1
8398	0.006944637303	1
8399	0.006944402686	1
8400	0.006942398544	1
8401	0.006942397372	1
8402	0.006940107592	1
8403	0.006940107495	1
8404	0.006940106617	1
8405	0.006940104786	1
8406	0.006937618207	1
8407	0.006937589351	1
8408	0.006937345652	1
8409	0.006935314932	1
8410	0.006935307619	1
8411	0.006935307521	1
8412	0.006932879459	1
8413	0.006932878209	1
8414	0.006932872868	1
8415	0.006932870523	1
8416	0.00693286811	1
8417	0.006932867751	1
8418	0.006930812922	1
8419	0.006930810779	1
8420	0.006930806999	1
8421	0.006930804857	1
8422	0.00693080394	1
8423	0.006930451702	1
8424	0.006930180344	1
8425	0.006927335957	1
8426	0.006925907503	1
8427	0.006922753201	1
8428	0.006922750342	1
8429	0.006920176408	1
8430	0.006916854053	1
8431	0.006914061124	1
8432	0.006913819703	1
8433	0.006913818789	1
8434	0.006913671997	1
8435	0.006911531225	1
8436	0.006907248698	1
8437	0.006907245646	1
8438	0.006907238558	1
8439	0.006907236676	1
8440	0.006907223437	1
8441	0.006904673698	1
8442	0.006902100854	1
8443	0.006901793595	1
8444	0.006901790983	1
8445	0.006899051008	1
8446	0.006899050611	1
8447	0.006899048494	1
8448	0.00689904813	1
8449	0.006896421658	1
8450	0.006896420906	1
8451	0.006893976271	1
8452	0.006891888255	1
8453	0.006887869353	1
8454	0.006887656643	1
8455	0.006887653776	1
8456	0.006887650911	1
8457	0.006887646468	1
8458	0.006885799747	1
8459	0.006885797541	1
8460	0.006885584435	1
8461	0.006885584286	1
8462	0.006883837965	1
8463	0.006883836387	1
8464	0.006883834996	1
8465	0.006883834817	1
8466	0.006883833241	1
8467	0.006881383067	1
8468	0.006881382789	1
8469	0.006879488251	1
8470	0.006877380749	1
8471	0.006874346308	1
8472	0.006874346258	1
8473	0.006874345214	1
8474	0.006874344483	1
8475	0.006872176831	1
8476	0.006872169681	1
8477	0.006872150807	1
8478	0.006870502376	1
8479	0.006870502189	1
8480	0.006868710185	1
8481	0.006866384173	1
8482	0.006866382328	1
8483	0.006866382328	1
8484	0.006866381293	1
8485	0.006866380107	1
8486	0.006864368456	1
8487	0.006861956366	1
8488	0.006859536798	1
8489	0.006859531951	1
8490	0.006859529019	1
8491	0.006856407888	1
8492	0.006855149252	1
8493	0.006852304954	1
8494	0.006848590369	1
8495	0.0068462369	1
8496	0.006846234567	1
8497	0.006845437109	1
8498	0.006845423939	1
8499	0.006843359059	1
8500	0.006841310634	1
8501	0.006840291738	1
8502	0.006837366413	1
8503	0.00683508302	1
8504	0.006835079095	1
8505	0.006835076918	1
8506	0.006835076708	1
8507	0.006832765693	1
8508	0.006832764256	1
8509	0.006830267962	1
8510	0.00682921166	1
8511	0.006826910583	1
8512	0.006824655514	1
8513	0.006824654574	1
8514	0.006824654574	1
8515	0.006824653474	1
8516	0.006822760674	1
8517	0.006822759572	1
8518	0.006820569432	1
8519	0.006820562343	1
8520	0.00681788439	1
8521	0.00681788439	1
8522	0.00681788439	1
8523	0.006817873533	1
8524	0.006815505176	1
8525	0.006813000269	1
8526	0.006811132807	1
8527	0.006811130017	1
8528	0.006811129861	1
8529	0.006808329048	1
8530	0.006806738934	1
8531	0.006806734688	1
8532	0.006804345265	1
8533	0.006802484	1
8534	0.006802483663	1
8535	0.006799905695	1
8536	0.006796884654	1
8537	0.006793861434	1
8538	0.006791893558	1
8539	0.006791890702	1
8540	0.006789178498	1
8541	0.00678557403	1
8542	0.006783484547	1
8543	0.006783484049	1
8544	0.006781698635	1
8545	0.006781453341	1
8546	0.006781264045	1
8547	0.006781254498	1
8548	0.00677838297	1
8549	0.006776747886	1
8550	0.006774747013	1
8551	0.006772804771	1
8552	0.006771376705	1
8553	0.006768756501	1
8554	0.006765415937	1
8555	0.006763383453	1
8556	0.006763380822	1
8557	0.006761444337	1
8558	0.006760197643	1
8559	0.00675999658	1
8560	0.006759989175	1
8561	0.006757391164	1
8562	0.006755334519	1
8563	0.006753634903	1
8564	0.006751980261	1
8565	0.006751980261	1
8566	0.006747867283	1
8567	0.006745760923	1
8568	0.006745760061	1
8569	0.006745759969	1
8570	0.006741821587	1
8571	0.006741815362	1
8572	0.006741809889	1
8573	0.006741807981	1
8574	0.006741351597	1
8575	0.006739375812	1
8576	0.00673874654	1
8577	0.006738746296	1
8578	0.006738745645	1
8579	0.006738744175	1
8580	0.006735789229	1
8581	0.006735786709	1
8582	0.006735784459	1
8583	0.006735784245	1
8584	0.0067357832	1
8585	0.006734620559	1
8586	0.006734620176	1
8587	0.006734619022	1
8588	0.006734617412	1
8589	0.006734383317	1
8590	0.006734326997	1
8591	0.00673419289	1
8592	0.00673419052	1
8593	0.006734188307	1
8594	0.006733451125	1
8595	0.006733448401	1
8596	0.00673325294	1
8597	0.006733252362	1
8598	0.006729298018	1
8599	0.006729296185	1
8600	0.006729292663	1
8601	0.006727281252	1
8602	0.006725030572	1
8603	0.006724765564	1
8604	0.006722276459	1
8605	0.006719261177	1
8606	0.006719260847	1
8607	0.006719260394	1
8608	0.006719258803	1
8609	0.006716807905	1
8610	0.006716807007	1
8611	0.006716807007	1
8612	0.00671448249	1
8613	0.00671447874	1
8614	0.006714478251	1
8615	0.006714203988	1
8616	0.006714192688	1
8617	0.006714192438	1
8618	0.006714190914	1
8619	0.006714190914	1
8620	0.00671280858	1
8621	0.006710201094	1
8622	0.006710199494	1
8623	0.006708032368	1
8624	0.006708013279	1
8625	0.006708013099	1
8626	0.006708012907	1
8627	0.006705022395	1
8628	0.006703790367	1
8629	0.006703788803	1
8630	0.006703522641	1
8631	0.006703513611	1
8632	0.006703512171	1
8633	0.006701566786	1
8634	0.006699273531	1
8635	0.006699259975	1
8636	0.00669925241	1
8637	0.006699251286	1
8638	0.006699250174	1
8639	0.006699249816	1
8640	0.006697612281	1
8641	0.006696545081	1
8642	0.006696544967	1
8643	0.00669654467	1
8644	0.006696537628	1
8645	0.006693401055	1
8646	0.006691212205	1
8647	0.006688994792	1
8648	0.006685259972	1
8649	0.006683788285	1
8650	0.006682061129	1
8651	0.006678931639	1
8652	0.006678892223	1
8653	0.006677680066	1
8654	0.00667743676	1
8655	0.0066774366	1
8656	0.006675172588	1
8657	0.006675172588	1
8658	0.006675170573	1
8659	0.006672485042	1
8660	0.006670854716	1
8661	0.006668771829	1
8662	0.006668771695	1
8663	0.006668758001	1
8664	0.006667148048	1
8665	0.006667147112	1
8666	0.006667145293	1
8667	0.006663981104	1
8668	0.006661907385	1
8669	0.006661905814	1
8670	0.006661902815	1
8671	0.006661900884	1
8672	0.006660021045	1
8673	0.006660020792	1
8674	0.00666002015	1
8675	0.00666001969	1
8676	0.006657793209	1
8677	0.006656345665	1
8678	0.006654186181	1
8679	0.006652160295	1
8680	0.006650656798	1
8681	0.006649483823	1
8682	0.006646963893	1
8683	0.006646962997	1
8684	0.006646962684	1
8685	0.006646955636	1
8686	0.006646955636	1
8687	0.00664695555	1
8688	0.006644609382	1
8689	0.006644607819	1
8690	0.006644606869	1
8691	0.006644599406	1
8692	0.006642813454	1
8693	0.006642733311	1
8694	0.006642471264	1
8695	0.006642468372	1
8696	0.006639968722	1
8697	0.006637982788	1
8698	0.006635899427	1
8699	0.006635893058	1
8700	0.006635891126	1
8701	0.006633757959	1
8702	0.006631152871	1
8703	0.006628079982	1
8704	0.006628077754	1
8705	0.006626011516	1
8706	0.006626011516	1
8707	0.006623283535	1
8708	0.006621791223	1
8709	0.006618356685	1
8710	0.006616163057	1
8711	0.006613528939	1
8712	0.006611521243	1
8713	0.0066115186	1
8714	0.006611518136	1
8715	0.006611517444	1
8716	0.006609853479	1
8717	0.006607322239	1
8718	0.006603378869	1
8719	0.006603378535	1
8720	0.006600031958	1
8721	0.006597769813	1
8722	0.006597768024	1
8723	0.006595692229	1
8724	0.006593593256	1
8725	0.00659048214	1
8726	0.006590481109	1
8727	0.006586940256	1
8728	0.006586925185	1
8729	0.006584876146	1
8730	0.006580942233	1
8731	0.006580941928	1
8732	0.006580928621	1
8733	0.00658089763	1
8734	0.006580894611	1
8735	0.006580893398	1
8736	0.006580892831	1
8737	0.006576455057	1
8738	0.006576436424	1
8739	0.006576434746	1
8740	0.006574339418	1
8741	0.00657210671	1
8742	0.006572104984	1
8743	0.006572103833	1
8744	0.006572099487	1
8745	0.006569876679	1
8746	0.006569873434	1
8747	0.006568652423	1
8748	0.00656677004	1
8749	0.006563967828	1
8750	0.006561560247	1
8751	0.006561555396	1
8752	0.006559074505	1
8753	0.006559071908	1
8754	0.006559071908	1
8755	0.006556971639	1
8756	0.006556965061	1
8757	0.006556964341	1
8758	0.006554074083	1
8759	0.006554072969	1
8760	0.006554072806	1
8761	0.006550724358	1
8762	0.006548323694	1
8763	0.006545984725	1
8764	0.00654386782	1
8765	0.006543865001	1
8766	0.006541707947	1
8767	0.006539542349	1
8768	0.006539542134	1
8769	0.00653713084	1
8770	0.006537130423	1
8771	0.006534838556	1
8772	0.006533001505	1
8773	0.006533000752	1
8774	0.006532994543	1
8775	0.006532994543	1
8776	0.006532993905	1
8777	0.006529654865	1
8778	0.006528924502	1
8779	0.006528920908	1
8780	0.006528920397	1
8781	0.006526597538	1
8782	0.006523669179	1
8783	0.006523669179	1
8784	0.006523665896	1
8785	0.006521295619	1
8786	0.006520434089	1
8787	0.006520432859	1
8788	0.006520428862	1
8789	0.006520359976	1
8790	0.006517216165	1
8791	0.00651267317	1
8792	0.006509362349	1
8793	0.006509358045	1
8794	0.006507376962	1
8795	0.006503477485	1
8796	0.006503465917	1
8797	0.006503465917	1
8798	0.006503462573	1
8799	0.006503455756	1
8800	0.006500159612	1
8801	0.006498552628	1
8802	0.006498548809	1
8803	0.006498543804	1
8804	0.006496125361	1
8805	0.006495515553	1
8806	0.006493845936	1
8807	0.006492442018	1
8808	0.006491204177	1
8809	0.006488081916	1
8810	0.006486818406	1
8811	0.006485375058	1
8812	0.006482996266	1
8813	0.00648299568	1
8814	0.006480446309	1
8815	0.006477668555	1
8816	0.006477668555	1
8817	0.006477665944	1
8818	0.006477665944	1
8819	0.006477661837	1
8820	0.006477658169	1
8821	0.006477657407	1
8822	0.006477498409	1
8823	0.006475291499	1
8824	0.006475290911	1
8825	0.006472048191	1
8826	0.006470368783	1
8827	0.006470365027	1
8828	0.006470365027	1
8829	0.00647036255	1
8830	0.006470361271	1
8831	0.006467966988	1
8832	0.00646444556	1
8833	0.006464444008	1
8834	0.006464437285	1
8835	0.006464437123	1
8836	0.006464430684	1
8837	0.006462485615	1
8838	0.006459978132	1
8839	0.006459974159	1
8840	0.006459974027	1
8841	0.006459651405	1
8842	0.006459651323	1
8843	0.006457087945	1
8844	0.006455853231	1
8845	0.006453953817	1
8846	0.006451155564	1
8847	0.006451155235	1
8848	0.006451150623	1
8849	0.006451141533	1
8850	0.006451136883	1
8851	0.006451134598	1
8852	0.006448050383	1
8853	0.006448047143	1
8854	0.006448043533	1
8855	0.006448043346	1
8856	0.006447895363	1
8857	0.006447893197	1
8858	0.006446090681	1
8859	0.006446086831	1
8860	0.006446086681	1
8861	0.006444781872	1
8862	0.006444781449	1
8863	0.006444781449	1
8864	0.006443301918	1
8865	0.006438976007	1
8866	0.00643719363	1
8867	0.006436981726	1
8868	0.006434904873	1
8869	0.006432213631	1
8870	0.006431997052	1
8871	0.006431996016	1
8872	0.006429455145	1
8873	0.00642804367	1
8874	0.006426889259	1
8875	0.006426889259	1
8876	0.006425095709	1
8877	0.006424915602	1
8878	0.00642295216	1
8879	0.006420598649	1
8880	0.006420597742	1
8881	0.00641845183	1
8882	0.006416579828	1
8883	0.006413975439	1
8884	0.006413975034	1
8885	0.006412485948	1
8886	0.006412485359	1
8887	0.006412481775	1
8888	0.006410278775	1
8889	0.006407336699	1
8890	0.006403629203	1
8891	0.006403626893	1
8892	0.006402342054	1
8893	0.006402342001	1
8894	0.006400776413	1
8895	0.006399543585	1
8896	0.006399541037	1
8897	0.006399312988	1
8898	0.006396733921	1
8899	0.006393418909	1
8900	0.006392189183	1
8901	0.006388969682	1
8902	0.006388969447	1
8903	0.00638598158	1
8904	0.006384430955	1
8905	0.006384398957	1
8906	0.006381965709	1
8907	0.006380220942	1
8908	0.006380220302	1
8909	0.006377898593	1
8910	0.006376008197	1
8911	0.006376006343	1
8912	0.006373566175	1
8913	0.006373563301	1
8914	0.006370682705	1
8915	0.006370681946	1
8916	0.006368416124	1
8917	0.006365697157	1
8918	0.006365695712	1
8919	0.006363705087	1
8920	0.006361782159	1
8921	0.006361779756	1
8922	0.006361628515	1
8923	0.006361627684	1
8924	0.00636162557	1
8925	0.006359058786	1
8926	0.006356582737	1
8927	0.006356579909	1
8928	0.006354784694	1
8929	0.006353484153	1
8930	0.006353484153	1
8931	0.006353483659	1
8932	0.006350297824	1
8933	0.006347451858	1
8934	0.006347450867	1
8935	0.006346241753	1
8936	0.006346240282	1
8937	0.006346237822	1
8938	0.006346235635	1
8939	0.006342906331	1
8940	0.006340950695	1
8941	0.006340949051	1
8942	0.006340948229	1
8943	0.006340858423	1
8944	0.006340858423	1
8945	0.006338297642	1
8946	0.006336534531	1
8947	0.006336534531	1
8948	0.006334111742	1
